request_id,timestamp,function_name,runtime_environment,architecture,memory_mb,cold_start,invocations_count,optimization_strategy,error_rate,execution_duration_ms,total_cost_usd
288bdac9-4f8e-4395-9b1a-c3cdad11f514,01:05.4,AuthHandler,python3.9,x86_64,1024,FALSE,512,Provisioned Concurrency,0.084454386,419,6.9833473e-06
4942f977-ce2e-4107-af58-b39aacc0d4de,01:30.4,ImageProcess,go1.x,x86_64,1024,FALSE,939,None,0.10453874517044878,373,6.2166791e-06
1d38be3d-d61a-4fb1-907a-f21f4a4f85c0,57:42.4,AuthHandler,nodejs18,x86_64,3072,FALSE,177,None,0.087443379,47,2.3500047000000005e-06
c8a0d016-d927-415c-9a3c-3472591e4b7b,02:37.4,ImageProcess,python3.9,x86_64,512,FALSE,214,None,0.037182851281186306,771,6.42501285e-06
81c9572b-5c65-4437-92e3-f4d1e07fdebe,03:58.4,AuthHandler,python3.9,arm64,1024,FALSE,206,None,0.42878038735102264,368,4.90667648e-06
20d4a3e5-5b33-485b-8c4f-a1446c780b3d,09:54.4,DataIngest,java11,x86_64,3072,FALSE,970,Provisioned Concurrency,0.096564069,130,6.500013e-06
745a94c9-2c11-49f6-bc47-4de1bf6a890d,25:10.4,ImageProcess,python3.9,arm64,2048,FALSE,178,None,0.018533871,244,6.50667968e-06
be90b52e-0ce5-466e-b5df-ba0f7f29dc0b,53:51.4,DataIngest,python3.9,arm64,2048,FALSE,68,None,0.1261015970978483,114,3.04000608e-06
00df450d-cf55-4f01-bb8b-c3183d9151df,49:17.4,AuthHandler,java11,x86_64,128,FALSE,462,Memory Tuning,0.29260609588552156,4142,8.629183925000001e-06
004c8793-cca3-4aec-b294-5e3151e513c5,17:25.4,AuthHandler,python3.9,arm64,512,FALSE,467,Memory Tuning,0.076591799,788,5.253343840000001e-06
b76a68cf-8ffd-4dec-a1a6-899beb734232,26:02.4,ImageProcess,go1.x,arm64,512,FALSE,729,None,0.041351837,830,5.5333444e-06
9dde98ae-9087-48bb-a447-c37ef8ca38de,40:22.4,ImageProcess,nodejs18,x86_64,3072,FALSE,918,,0.063316437,143,7.150014299999999e-06
ed1c3cb6-030a-4c54-9e3f-985b9c1fdcb8,10:30.4,ReportGen,python3.9,x86_64,128,TRUE,409,None,0.023238640045898047,5316,1.107502215e-05
09693755-bc21-4604-af8d-89c41f66befc,20:49.4,ImageProcess,python3.9,x86_64,1024,FALSE,327,Provisioned Concurrency,0.32754972678449373,306,5.1000102e-06
ea1f5ebf-48cb-4f53-957a-ce2bc6b4a59c,24:59.4,ImageProcess,go1.x,arm64,128,FALSE,43,Memory Tuning,0.1229036074435722,4119,6.86501373e-06
7ce584f5-8f48-4b37-837a-c079dd314fa0,44:33.4,ReportGen,nodejs18,x86_64,512,FALSE,314,Provisioned Concurrency,0.3053652987437359,782,6.5166797e-06
e84d0ac9-e746-4fd3-8011-d450cdcb3128,43:52.4,AuthHandler,python3.9,arm64,512,FALSE,175,None,0.116038497,767,5.11334356e-06
fde393be-50b5-4d4d-b215-f2ee7eae9b71,59:38.4,AuthHandler,go1.x,x86_64,2048,TRUE,599,Memory Tuning,0.028203238778522752,997,3.32333998e-05
48503862-4290-4d30-b8f9-b7c26662e83f,16:13.4,AuthHandler,java11,arm64,3072,0,602,None,0.036053327559107264,79,3.16000632e-06
cfade06d-0e81-414b-b7a0-0dd16f68c044,12:32.4,AuthHandler,nodejs18,x86_64,512,FALSE,541,None,0.047445194,858,7.1500143e-06
dfb21c15-cbb5-4afa-9ca6-c347d2f43bcd,53:36.4,AuthHandler,java11,x86_64,3072,FALSE,584,None,0.086085063,95,4.7500095e-06
8e449b0c-8d7d-4f68-8bd5-f9387739b3c9,54:46.4,DataIngest,nodejs18,arm64,3072,FALSE,946,Provisioned Concurrency,0.000500576,139,5.560011120000001e-06
5355c404-44b7-4317-b568-ecf25d695144,37:49.4,ImageProcess,go1.x,arm64,1024,FALSE,247,None,0.039960111,391,5.21334376e-06
bfb76457-9853-48cb-a331-60cff29b748b,33:09.4,DataIngest,go1.x,x86_64,1024,FALSE,664,None,0.18437576838090214,326,5.4333442e-06
e36499ba-835e-4bb7-93c7-cf01e184723c,41:59.4,ImageProcess,java11,x86_64,128,FALSE,272,None,0.059227778,4067,8.4729336125e-06
0db49646-8bad-446b-aed8-13cae6d576dc,44:38.4,DataIngest,python3.9,x86_64,1024,FALSE,805,None,0.08547672,380,6.333346e-06
d7b53bdc-07a6-4dcd-a888-a8770c54b951,48:28.4,DataIngest,python3.9,arm64,512,FALSE,351,Memory Tuning,0.12627330353559604,751,5.00667668e-06
0b8cd66b-2152-47e4-9eb7-59db81938dd1,51:15.4,AuthHandler,python3.9,x86_64,512,FALSE,141,,0.076164207,765,6.375012750000001e-06
039c7ba4-403f-4516-b5af-205463b81c7b,14:06.4,ImageProcess,nodejs18,arm64,512,FALSE,66,None,0.12530363635502664,758,5.05334344e-06
3647fbf0-e9f1-46fb-8532-8670f8059ff7,43:08.4,ImageProcess,java11,x86_64,2048,FALSE,439,None,0.005357126,120,4.000008e-06
7f739a16-d4c3-4ab1-b0af-14b82001b9b3,48:43.4,AuthHandler,,x86_64,3072,FALSE,795,None,0.082048483,159,7.9500159e-06
9ef3acb4-3c96-417e-a45a-b64573bb6613,12:09.4,ImageProcess,nodejs18,arm64,1024,FALSE,498,None,0.000737573,384,5.12001024e-06
7cddd90e-226b-40e6-a916-aef5ba94f471,37:28.4,AuthHandler,java11,x86_64,512,FALSE,599,None,0.30413970534345597,846,7.0500141e-06
875e6eb6-60d9-42a0-96f6-cbf3827a9d8a,08:15.4,DataIngest,nodejs18,x86_64,128,FALSE,231,Memory Tuning,0.082187863,4124,8.59168385e-06
a62f9d14-3c3a-4924-848c-42627752e3f3,07:30.4,DataIngest,go1.x,arm64,512,FALSE,591,None,0.039407116822085864,772,5.1466769600000005e-06
488ae549-0744-4b41-aedb-1ae6216332ac,36:28.4,AuthHandler,go1.x,arm64,1024,FALSE,70,None,0.035656004,474,6.32001264e-06
0175a5bc-84a7-4bfa-961d-f4408f0f0ee0,03:31.4,AuthHandler,python3.9,x86_64,3072,FALSE,403,None,0.11940308677315047,124,6.2000124e-06
fb811b1e-2356-4b47-8c07-9708be91922e,38:43.4,ImageProcess,nodejs18,arm64,128,FALSE,176,None,0.063158818,4094,6.823346980000001e-06
26a4d840-8d75-45c8-9c6b-0654572913b2,15:08.4,AuthHandler,go1.x,x86_64,3072,FALSE,129,None,0.064901529,121,6.0500121e-06
d7587176-69c1-49d5-a14b-b0d49acfb10f,15:15.4,ReportGen,python3.9,x86_64,1024,FALSE,516,Memory Tuning,0.004396211,296,4.9333432e-06
4e083fe4-cd82-4230-bee9-be7ae6c272fc,05:22.4,AuthHandler,python3.9,x86_64,2048,TRUE,255,None,0.060682517,1323,4.41000882e-05
0df9770e-7ccc-4590-9e18-24965c0f41bb,59:36.4,ImageProcess,python3.9,x86_64,512,FALSE,443,Provisioned Concurrency,0.013707727,762,6.3500127e-06
d9a8f90f-70bc-4666-853e-aaf1602df1fe,38:16.4,ImageProcess,nodejs18,x86_64,128,TRUE,792,None,0.027110957052056798,4847,1.0097936862500001e-05
83a77f35-8e8b-439c-a835-83e935c8ef69,11:07.4,DataIngest,nodejs18,x86_64,1024,0,112,Memory Tuning,0.075971075,396,6.600013200000001e-06
a985670d-8850-4793-99be-4dec7bc6c56f,35:57.4,ImageProcess,go1.x,x86_64,128,FALSE,580,None,0.054988888,4060,8.458350249999999e-06
48f918da-7ea0-4716-b9a0-3f9b86c07536,50:30.4,ImageProcess,python3.9,x86_64,3072,FALSE,95,None,0.18157213380740345,99,4.950009900000001e-06
82a7bde3-ac04-40e1-8d83-3a0122e0e524,40:10.4,ImageProcess,go1.x,x86_64,128,0,78,Container Image,0.19162870231751183,4134,8.612517225000002e-06
d4ad6e30-7e53-4552-a7e3-cbc851777727,46:10.4,AuthHandler,go1.x,arm64,1024,FALSE,782,Memory Tuning,0.034653540395848774,355,4.7333428e-06
43b99bcf-8d26-4166-8e36-4f44d28d93b6,37:05.4,ImageProcess,python3.9,x86_64,3072,FALSE,838,Memory Tuning,0.008316439,97,4.850009700000001e-06
068ba0a8-4c1a-4247-8911-435c7ccdcbb9,04:10.4,ReportGen,go1.x,x86_64,2048,FALSE,72,Provisioned Concurrency,0.18104763294282933,156,5.200010400000001e-06
bedf0bd6-159d-4e2c-8f6c-37208d753ed3,25:16.4,AuthHandler,,x86_64,3072,FALSE,214,None,0.067397925,135,6.750013500000001e-06
bc9abb71-fdf1-4ae7-aa61-cef0a93dfc39,57:12.4,ImageProcess,python3.9,x86_64,3072,FALSE,242,Provisioned Concurrency,0.25031463950001825,148,7.4000148e-06
99ebdf17-df1d-4937-b6cf-8c3cc007fb85,45:25.4,AuthHandler,python3.9,x86_64,3072,FALSE,706,Provisioned Concurrency,0.145052605,89,4.4500089e-06
7f1d8975-ff9f-4fc3-89a3-6c64f68908b3,34:42.4,AuthHandler,python3.9,x86_64,2048,FALSE,555,None,0.085626433,176,5.8666784e-06
93e9d3f8-1914-465f-8e8e-c2fe3cd92501,37:51.4,ImageProcess,nodejs18,x86_64,3072,FALSE,46,Memory Tuning,0.09821908,121,6.0500121e-06
0f4a91e1-0e29-4dd4-99db-ac90432ec68f,04:18.4,AuthHandler,go1.x,x86_64,128,FALSE,20,,0.029490615,4186,8.720850775e-06
c3cf1380-dc0f-4c37-b007-470f2c5c5cdb,08:27.4,DataIngest,go1.x,x86_64,3072,FALSE,645,None,0.12281021751975295,153,7.6500153e-06
15f43c34-fe94-4c57-8a08-4ecf14c6cb16,24:38.4,DataIngest,go1.x,x86_64,512,FALSE,84,Provisioned Concurrency,0.12926294535020322,764,6.3666794e-06
8cdeda2e-2e1b-4be8-93cd-61d03a3d3173,05:50.4,AuthHandler,java11,x86_64,128,FALSE,639,None,0.025963377019329405,4151,8.6479339625e-06
4c990381-dd7e-481f-a67d-014e32e0a6b9,47:24.4,ReportGen,java11,arm64,2048,FALSE,998,None,0.2204762544663538,173,4.61334256e-06
cd7c5256-aa1b-4c08-9cad-e36c9c31a3a2,37:37.4,AuthHandler,java11,arm64,512,FALSE,226,Memory Tuning,0.020710402641797975,761,5.07334348e-06
d1bb9158-d274-4e61-879f-dd71cbae9e39,21:30.4,AuthHandler,nodejs18,x86_64,3072,FALSE,374,None,0.16452553396173064,101,5.050010100000001e-06
af5b5a32-3d9e-48f0-855f-54cf73c39261,59:02.4,AuthHandler,java11,x86_64,1024,FALSE,763,Memory Tuning,0.025834061082958718,383,6.3833461e-06
33cfcfc0-f022-405b-bf8f-0477322e4fee,08:33.4,AuthHandler,go1.x,x86_64,2048,FALSE,995,None,0.047766915,291,9.7000194e-06
b30c95d3-6f6c-4caf-93bf-87ab098c4cfd,51:46.4,DataIngest,nodejs18,arm64,1024,TRUE,863,None,0.17436572320962299,1223,1.6306699280000003e-05
691c29be-7295-403b-9559-972c9734a6f7,33:46.4,AuthHandler,java11,x86_64,512,FALSE,999,Provisioned Concurrency,0.061523053904102114,742,6.1833457e-06
6f844e33-732b-46a0-9b90-85f60ef33e77,45:07.4,ImageProcess,go1.x,x86_64,3072,FALSE,176,Memory Tuning,0.038344671,164,8.2000164e-06
aebdc3f9-3e63-4e2b-aa3f-353776d0f659,52:10.4,AuthHandler,,x86_64,512,FALSE,277,Memory Tuning,0.033081700318255455,810,6.750013500000001e-06
2149adb4-0cc7-40c0-b660-2e765457f612,28:40.4,AuthHandler,nodejs18,x86_64,128,FALSE,99,None,0.007986648,4122,8.587517175e-06
45feb77f-55fe-4e08-a75e-001e6eb57431,23:58.4,ImageProcess,python3.9,x86_64,3072,FALSE,740,None,0.10575649173462286,149,7.450014899999999e-06
006b5934-46c2-4257-a4e0-650c83d54951,53:31.4,DataIngest,java11,x86_64,2048,0,27,None,0.12346005772857217,232,7.7333488e-06
333b1fe9-da80-4eaa-9587-958a6eb80bfd,28:57.4,ImageProcess,python3.9,x86_64,3072,0,66,None,0.10705839789574922,134,6.7000134000000006e-06
c17f7355-5c95-4dbf-8465-d768726427be,46:36.4,ImageProcess,go1.x,arm64,128,FALSE,178,None,0.001296372,4073,6.788346910000001e-06
f76c7c8f-85d6-4492-bd2c-5af89e62415a,42:48.4,ImageProcess,python3.9,x86_64,128,FALSE,619,None,0.022255805,4163,8.672934012500002e-06
7cc28c57-5131-4719-9c04-0b6f12438441,16:48.4,DataIngest,nodejs18,arm64,3072,FALSE,457,None,0.21549971138560797,78,3.12000624e-06
08513138-e45d-471a-a97c-16c7257d2cef,42:06.4,AuthHandler,python3.9,x86_64,2048,FALSE,738,None,0.2135514459286331,165,5.500011000000001e-06
f2e31890-ad62-408d-90a6-c2de0fd2e9d2,12:53.4,DataIngest,go1.x,arm64,2048,FALSE,914,None,0.019068434,210,5.6000112e-06
7cc385c1-c237-4512-b92e-2d551de75b42,15:52.4,ImageProcess,java11,x86_64,512,FALSE,634,None,0.16165737996405166,765,6.375012750000001e-06
1eae2d60-d044-4040-bb1d-f2488a70ec84,18:36.4,DataIngest,go1.x,arm64,512,0,45,None,0.10624903373131778,792,5.2800105600000005e-06
af2fd9b7-0f69-472d-babf-62378a3fb972,46:49.4,ImageProcess,go1.x,arm64,512,FALSE,462,Memory Tuning,0.11730440497968099,828,5.52001104e-06
97fc1fc7-7eee-497d-815c-d0f4236b4c5a,36:18.4,ReportGen,nodejs18,x86_64,2048,FALSE,196,Memory Tuning,0.086137648,205,6.833347e-06
c88cfa8b-307b-4478-9d5a-43b99f492d59,57:23.4,ImageProcess,nodejs18,x86_64,128,0,46,Provisioned Concurrency,0.040929505,4151,8.6479339625e-06
5aa57250-0140-4db4-a076-8da5309e110f,55:11.4,ImageProcess,nodejs18,arm64,128,FALSE,473,None,0.015336915150753644,4055,6.75834685e-06
31f6b40e-0898-4f84-8d71-9fe20f1018e4,39:33.4,ReportGen,python3.9,x86_64,2048,FALSE,58,Provisioned Concurrency,0.21924225262144506,173,5.7666782e-06
4c9a7ba7-b50a-43a7-8269-610bc7a0cca5,50:25.4,AuthHandler,java11,x86_64,512,0,650,None,0.057986799819254704,836,6.9666806e-06
bb13e15d-47e2-45e0-a804-9f9cd1f08323,08:09.4,AuthHandler,python3.9,arm64,1024,TRUE,952,,0.13487632812520606,1409,1.878670424e-05
4d4a33bf-5e8a-40d6-a026-ae98599b8d61,58:25.4,ImageProcess,java11,x86_64,128,FALSE,463,Provisioned Concurrency,0.13091704477917218,4137,8.6187672375e-06
1926915b-ccf6-458e-b08a-9ac0500ec64e,23:59.4,AuthHandler,go1.x,x86_64,2048,FALSE,491,Provisioned Concurrency,0.042503671,66,2.2000044000000004e-06
6bd2efe1-7e17-4248-b713-c2225438b74d,44:26.4,AuthHandler,python3.9,x86_64,2048,FALSE,439,Memory Tuning,0.001693591,116,3.8666744e-06
4bbb70c9-dbb3-4240-85af-8d1f6704358c,11:25.4,DataIngest,python3.9,x86_64,3072,FALSE,492,Memory Tuning,0.1221338867317988,108,5.4000108e-06
22333b53-2011-48f3-973c-6759402dacd4,47:10.4,ReportGen,nodejs18,x86_64,1024,FALSE,512,Memory Tuning,0.093241858,400,6.66668e-06
b2f04afd-2225-49bb-9486-9e530afbabcd,16:13.4,ImageProcess,java11,arm64,512,FALSE,643,None,0.060632499,788,5.253343840000001e-06
7b84b5c6-fb22-4495-985e-e4ad751d2bc8,59:40.4,ImageProcess,go1.x,x86_64,128,TRUE,265,Memory Tuning,0.16950388809906997,5004,1.042502085e-05
02f43d9d-366b-42e4-8eb4-1d763df23b1e,54:35.4,ReportGen,python3.9,x86_64,128,FALSE,756,None,0.20666495936626503,4079,8.4979336625e-06
5ac2f20a-4ad4-4a41-b8ad-cc68679f22db,35:15.4,ReportGen,java11,x86_64,128,FALSE,13,None,0.12555012730728046,4102,8.545850425000002e-06
2a520e08-ef6c-4b4d-adf7-9a758e6cbf23,03:19.4,AuthHandler,java11,x86_64,128,0,485,None,0.009914619,4116,8.575017149999999e-06
20667ca3-28e4-4129-bd12-7f910fedd983,44:39.4,ImageProcess,java11,x86_64,512,FALSE,125,None,0.022833924802680452,723,6.02501205e-06
277c708b-3e86-4e90-b10e-9b6ccb7892f3,30:01.4,DataIngest,java11,arm64,3072,FALSE,57,None,0.056355713,13,5.200010400000001e-07
eeca5b0b-07ef-4f23-8ee5-641b3a8e85a1,41:03.4,AuthHandler,java11,arm64,2048,FALSE,52,Container Image,0.071299489,183,4.8800097600000005e-06
1e6123ca-23d0-4f12-9069-7e1f402ba694,25:10.4,ImageProcess,go1.x,x86_64,128,FALSE,775,Provisioned Concurrency,0.023698528163408807,4063,8.4646002625e-06
747d3980-5a0b-4694-bc57-8250ee77d14a,36:46.4,AuthHandler,java11,arm64,128,FALSE,689,None,0.2105684223758944,4166,6.943347220000001e-06
940dc4cb-af88-41e2-a950-e70cf1a3fa93,44:02.4,AuthHandler,java11,arm64,1024,FALSE,710,Memory Tuning,0.045453586,425,5.666678e-06
4eb9ce6b-74af-4c62-88dd-ef7c8b854c97,07:37.4,DataIngest,python3.9,x86_64,128,TRUE,94,None,0.1067921454319309,5638,1.1745856825000001e-05
80f48b45-dea7-44ce-80ba-dcb00e02e11c,20:48.4,ImageProcess,go1.x,x86_64,2048,FALSE,475,None,0.093430518,171,5.7000114e-06
85c35437-65d8-4a59-9171-38f739ef2bec,02:37.4,DataIngest,java11,x86_64,128,FALSE,910,Provisioned Concurrency,0.1958651967886977,4063,8.4646002625e-06
14308d72-4bbe-4842-af70-012be4178963,22:17.4,AuthHandler,nodejs18,x86_64,2048,FALSE,177,Provisioned Concurrency,0.045015574751338605,208,6.9333472e-06
c4e98ee7-ddcd-42d4-ba54-2bfc84160315,39:44.4,ImageProcess,nodejs18,x86_64,2048,FALSE,563,None,0.062362778,232,7.7333488e-06
08fbc19a-9718-4fed-8bc9-31ea58c99a80,26:34.4,ImageProcess,java11,arm64,512,FALSE,790,,0.00208137,742,4.94667656e-06
828b665a-3092-4234-98b1-5037d9ec2b8b,51:14.4,DataIngest,java11,x86_64,128,TRUE,823,Container Image,0.11201647633974833,5312,1.1066688800000002e-05
9d80f9bb-dfae-474e-bf61-42f121758a7d,04:43.4,DataIngest,python3.9,x86_64,3072,FALSE,782,Provisioned Concurrency,0.034220188,196,9.800019600000001e-06
66b1c8ac-e5ce-44ba-aef2-309a74847322,49:14.4,AuthHandler,,x86_64,512,FALSE,302,Container Image,0.5706054762105519,755,6.29167925e-06
4c1fdb38-5917-41c5-855a-c30fe2fbf03e,46:07.4,ImageProcess,go1.x,x86_64,2048,FALSE,522,None,0.25889072552459114,163,5.4333442e-06
194e2d85-05d3-4276-963a-927e70f98804,00:53.4,DataIngest,nodejs18,x86_64,128,0,751,None,0.074361098,4164,8.67501735e-06
0006f3cd-af05-421a-a84d-dec2e70757fe,44:54.4,ImageProcess,go1.x,x86_64,1024,FALSE,390,None,0.004349798,466,7.7666822e-06
fa3146b9-c665-4f2f-80fa-76d0ac57b021,24:49.4,ImageProcess,,x86_64,3072,FALSE,518,Container Image,0.046703194717087206,41,2.0500041e-06
36cf26c3-9b5a-4bce-9cd1-46e8ed984a85,36:16.4,ImageProcess,go1.x,arm64,1024,FALSE,935,None,0.15059599074145316,387,5.160010320000001e-06
b91195bc-cac1-4116-99dc-ca39719deccd,28:24.4,ImageProcess,,x86_64,1024,FALSE,648,Memory Tuning,0.028133231145152954,388,6.466679600000001e-06
da90f7c2-8870-4636-a5f9-b1da44fbdf4b,48:38.4,AuthHandler,java11,x86_64,2048,FALSE,192,Memory Tuning,0.091653557,227,7.566681800000001e-06
bea7cdf5-0a8d-407b-a8d6-0e24019117b8,37:28.4,AuthHandler,,arm64,1024,TRUE,658,,0.014666943208964563,1183,1.577336488e-05
c456c174-1daf-4c78-b1f1-742de686def8,53:12.4,DataIngest,go1.x,x86_64,512,FALSE,192,None,0.006747226,800,6.66668e-06
d38758e3-70cd-4b0d-aede-62bdb4d8e241,50:04.4,ImageProcess,java11,x86_64,3072,FALSE,716,None,0.047320508832186026,184,9.2000184e-06
527c3761-372a-459f-864b-0174edc1b72f,47:27.4,DataIngest,go1.x,x86_64,2048,FALSE,302,None,0.020404400346926057,197,6.566679800000001e-06
3f7fbc5b-0367-4285-a8b0-08d74f96c582,02:34.4,ImageProcess,,arm64,1024,FALSE,797,,0.066722587,390,5.200010400000001e-06
eff97e1e-4690-4b9e-89ee-2344a2466da8,05:15.4,DataIngest,java11,x86_64,512,FALSE,170,None,0.042842127,804,6.7000134000000006e-06
081b3e9d-a35c-4d55-8c25-c0cc5ab9072e,27:05.4,DataIngest,python3.9,x86_64,1024,FALSE,216,Memory Tuning,0.11582367260948917,317,5.2833439e-06
8834a845-36a1-4285-9034-678aaf32c40a,51:27.4,ImageProcess,go1.x,x86_64,1024,FALSE,459,Provisioned Concurrency,0.10065122398328807,330,5.500011000000001e-06
